freq_acous,up@225nm,up@630nm,up@0nm
13.4830508474576,0.14068081891437,0.0844695889883003,0.0130494897902446
13.4881355932203,0.150043565447364,0.0831565052773187,0.012878185624174
13.4932203389831,0.164323600572371,0.0846254793486785,0.0126888431065749
13.4983050847458,0.183354059333529,0.088538127110025,0.0124780720815151
13.5033898305085,0.206481782118896,0.094436997673546,0.0123563399320975
13.5084745762712,0.231972885022524,0.101690829390135,0.0124892890707069
13.5135593220339,0.257318789507606,0.109537508900243,0.0129982672491113
13.5186440677966,0.279997611350286,0.117179223124217,0.013914338769362
13.5237288135593,0.299964435907029,0.124509994718651,0.0152957696997233
13.528813559322,0.316355100734202,0.131074694024441,0.0171789879739938
13.5338983050847,0.329129680736587,0.136833114902357,0.0196531014903033
13.5389830508475,0.339741128207091,0.142526578755591,0.0226334765795752
13.5440677966102,0.352151001771871,0.149943230268063,0.0253486026019228
13.5491525423729,0.372297527270439,0.161579814164152,0.026312367715252
13.5542372881356,0.405854695930788,0.179668613764349,0.0249533768428497
13.5593220338983,0.460145778656154,0.207434687030747,0.0222348000195322
13.564406779661,0.539536111373036,0.246669209207007,0.0193549885490647
13.5694915254237,0.645029122063282,0.297732266514632,0.0168695481595732
13.5745762711864,0.767056827177326,0.356242068242094,0.0148575808984147
13.5796610169492,0.877664638854835,0.409347382117452,0.0132235000718171
13.5847457627119,0.933010974452024,0.436569555104695,0.0119509351854731
13.5898305084746,0.903763420268554,0.424060176323358,0.0110179758829994
13.5949152542373,0.799554957635015,0.376148756433104,0.0104593852743806
13.6,0.665061062339626,0.313813646276461,0.0101932729173136
13.61,0.440897861096293,0.210025684104681,0.0098788662740436
13.6305263157895,0.246140185392366,0.112498977909155,0.0094729597424869
13.6510526315789,0.184480502829556,0.0721645686107495,0.0106685512982242
13.6715789473684,0.115487099860346,0.0486578377139527,0.011427850452347
13.6921052631579,0.0801931454605977,0.0387308395691512,0.0129390594362151
13.7126315789474,0.0605386143898754,0.0336248201993349,0.0190523265502676
13.7331578947368,0.0416984186387343,0.0240419107886575,0.0157609216021036
13.7536842105263,0.0301019773043383,0.0167006668519329,0.0102395412944575
13.7742105263158,0.0233087120542641,0.0136971900782815,0.0078997479479383
13.7947368421053,0.0192145527164718,0.0142420745157963,0.0074392129161925
13.8152631578947,0.0169126300203102,0.0195290209354946,0.0077386335639094
13.8357894736842,0.0137208876942317,0.0164293380424164,0.0090278607070001
13.8563157894737,0.0106516123513398,0.0102547400499698,0.0112363491213294
13.8768421052632,0.0086377127906095,0.0079157442515153,0.0132928079057573
13.8973684210526,0.0075071429142615,0.0065729788471534,0.0150188297046934
13.9178947368421,0.0059650613525737,0.0053011585736794,0.0109954052457167
13.9384210526316,0.0046233148184218,0.0044747721357988,0.0079703024688989
13.9589473684211,0.0040028198784966,0.0046083069901674,0.006745007913377
13.9794736842105,0.0040325578759984,0.0062487788572165,0.0066609408646963
14.0,0.0049580141484831,0.0117044758401651,0.006929460070756
