170,450,7.96,3400,0.42596329863009,13.5
165,550,7.86,3350,0.0100356295754253,13.65
160,510,7.9,3000,0.00696583563614718,13.5
175,470,8.08,2800,0.0978624598158674,13.5
160,500,7.9,3200,0.00616861820915144,13.5
180,550,8,2900,0.00639879496236319,13.65
175,450,7.92,3050,0.200511496538861,13.5
185,460,7.96,2900,0.275745227924984,13.5
190,500,8.2,3300,0.0356536267880483,13.5
175,460,7.84,2600,0.431714074129765,13.5
185,470,8.14,2650,0.256626168142729,13.5
185,450,8.04,2950,0.522766863592143,13.65
160,450,8.06,3250,0.516003475770617,13.5
165,460,8.1,2800,0.120416238820769,13.5
165,520,7.8,3050,0.0114098180068107,13.65
170,490,7.98,2750,0.0154831249408084,13.5
165,480,8.28,3050,0.0183336801471187,13.5
180,500,8.12,2750,0.0223909957433713,13.5
170,490,8.04,3200,0.018251516152964,13.5
165,530,7.88,2700,0.00639322628758995,13.5
175,450,7.92,3250,0.157097537989653,13.5
160,450,8.06,3050,0.453427555665952,13.5
185,470,8.08,2650,0.338437621384204,13.5
175,470,8.14,2800,0.126928652762405,13.5
165,450,8.1,2800,0.711333258365548,13.5
185,460,8.04,2950,0.256825710979522,13.5
185,450,8.14,2950,0.53283508870543,13.65
185,470,8.04,2650,0.357606181817149,13.5
175,450,8.712,3300,0.154873569702886,13.5
190,500,8.2,3050,0.0335483596509697,13.5
170,450,7.96,2650,0.810603561250111,13.5
185,470,8.04,3400,0.577746978726656,13.5
160,460,8.06,3250,0.0721016554093169,13.5
185,450,7.96,2900,0.367841350366335,13.65
185,450,8.08,2650,0.394509098653024,13.65
160,470,8.06,3050,0.025437133269172,13.5
203.5,450,8.14,2650,0.197509292914443,13.65
185,470,8.04,2950,0.541172446084704,13.5
170,450,7.96,2950,0.790431308167819,13.5
185,450,8.04,3400,0.500617160457579,13.65
170,450,7.96,2650,0.810603561250046,13.5
170,450,7.96,2950,0.790431308167752,13.5
170,450,7.96,2950,0.790431308167777,13.5
187,450,7.96,2650,0.403938272297278,13.65
185,450,8.14,3400,0.661695385478627,13.65
185,450,8.04,2950,0.522766863592118,13.65
165,450,8.06,2800,0.646545224951516,13.5
160,450,8.1,3250,0.49275787136641,13.5
170,450,8.04,3400,0.704342281970756,13.5
203.5,450,7.96,2650,0.170729246579524,13.65
165,450,8.14,3740,0.622700792111747,13.5
185,450,8.06,2800,0.487484352358825,13.65
185,450,8.14,2950,0.53283508870532,13.65
185,450,8.04,3400,0.500617160457604,13.65
185,450,8.04,2950,0.522766863592104,13.65
185,470,8.04,2950,0.54117244608472,13.5
185,450,8.04,3400,0.500617160457601,13.65
170,450,8.14,3400,0.310765896735052,13.5
185,470,8.04,3245,0.614937699525787,13.5
170,450,7.96,3400,0.425963298630076,13.5
165,450,8.14,2950,0.757929985819675,13.5
203.5,470,8.04,3740,0.247677901374839,13.65
170,450,7.96,3400,0.425963298630183,13.5
185,470,8.04,2650,0.357606181817201,13.5
170,450,8.04,3245,0.697778632341525,13.5
185,470,8.04,3400,0.577746978726603,13.5
185,470,8.04,3245,0.614937699525778,13.5
185,470,8.844,2950,0.480627493175907,13.5
185,470,8.04,2650,0.357606181817196,13.5
170,450,7.96,3245,0.539710034134859,13.5
157.142857142857,450,8.1,2800,0.160472475134848,13.5
165,450,7.67619047619048,2800,0.662665306780675,13.5
165,450,8.04,2800,0.598675247413006,13.5
170,450,8.06,3400,0.558034329205206,13.5
165,450,8.14,3740,0.622700792111713,13.5
165,450,8.14,2950,0.757929985819726,13.5
170,450,8.14,3400,0.310765896735039,13.5
185,450,8.04,3400,0.500617160457562,13.65
170,450,8.06,2650,0.536580239794607,13.5
165,450,7.96,2800,0.490211248387798,13.5
165,450,7.96,2950,0.524792932057803,13.5
170,450,8.06,2800,0.489449876583798,13.5
170,450,8.14,3740,0.236891913239068,13.5
165,450,8.04,3400,0.435152008681757,13.5
165,450,7.96,2809.52380952381,0.491910916621474,13.5
170,450,8.14,2650,0.691881300857863,13.5
165,450,8.06,2800,0.646545224951522,13.5
165,450,8.1,2800,0.711333258365617,13.5
170,450,8.04,2800,0.525397147705687,13.5
165,450,8.1,3245,0.659873749683256,13.5
165,450,7.67619047619048,2950,0.738419248404321,13.5
165,450,8.14,2800,0.728320536150381,13.5
165,450,7.96,2800,0.49021124838779,13.5
170,450,8.1,2650,0.606283008474303,13.5
165,450,8.04,3400,0.435152008681757,13.5
170,450,8.1,3245,0.358107919671578,13.5
165,450,7.67619047619048,3245,0.848793075970587,13.5
170,450,8.04,2800,0.525397147705683,13.5
170,450,8.04,3400,0.704342281970801,13.5
170,450,8.04,3245,0.697778632341568,13.5
170,450,7.67619047619048,2650,0.806872964802435,13.5
165,450,7.96,3245,0.65006813354958,13.5
165,450,8.14,2950,0.757929985819653,13.5
165,450,7.67619047619048,2950,0.738419248404286,13.5
170,450,7.67619047619048,3400,0.348776730478133,13.5
165,450,8.04,2950,0.556980163113205,13.5
165,450,8.14,2950,0.757929985819721,13.5
170,450,7.67619047619048,2650,0.806872964802469,13.5
165,450,8.04,3245,0.468906093566349,13.5
170,450,7.67619047619048,3245,0.420806589845284,13.5
